-1					-0.785503131814537
-0.979797987229732	-0.813419794855545
-0.959595974459464	-0.841351016357842
-0.939393961689195	-0.869086392988687
-0.91919191826295	-0.896320412589559
-0.898989905492682	-0.922590946824771
-0.878787892722414	-0.947186408906241
-0.858585879952145	-0.969018113286007
-0.8383838365259	-0.986493072270837
-0.818181823755632	-0.997531498709135
-0.797979810985364	-1
-0.777777798215096	-0.992602154373156
-0.757575754788851	-0.975512595520831
-0.737373742018582	-0.950031104387561
-0.717171729248314	-0.917728645563149
-0.696969716478046	-0.879895538401142
-0.676767673051801	-0.837412123112839
-0.656565660281533	-0.790812679613789
-0.636363647511264	-0.740383060793147
-0.616161634740996	-0.686240001953373
-0.595959591314751	-0.628386691587871
-0.575757578544483	-0.566750923931878
-0.555555565774214	-0.501212731905285
-0.535353553003946	-0.431626926257929
-0.515151509577701	-0.357844398691082
-0.494949496807433	-0.279735387440514
-0.474747484037165	-0.197217224666453
-0.454545471266896	-0.11028896160252
-0.434343427840651	-0.0190747261565966
-0.414141415070383	0.0761230628911855
-0.393939402300115	0.174761130134139
-0.373737389529847	0.275986832971917
-0.353535346103602	0.378571520786778
-0.333333333333333	0.480859526240188
-0.313131320563065	0.580752832056542
-0.292929307792797	0.675755402414148
-0.272727264366552	0.763098479003131
-0.252525251596283	0.839954686182405
-0.232323238826015	0.903723512154119
-0.212121226055747	0.952340276958642
-0.191919182629502	0.984538827576635
-0.171717169859234	1
-0.151515157088966	0.999347808254388
-0.131313144318697	0.984001542045699
-0.111111100892452	0.955932437981549
-0.0909090881221841	0.917390848873409
-0.0707070753519156	0.870661533975899
-0.0505050625816473	0.817881122066098
-0.0303030191554022	0.760926684253764
-0.0101010063851341	0.70136680956147
0.0101010063851341	0.640458341850684
0.0303030191554023	0.579171389587223
0.0505050625816474	0.518228336147088
0.0707070753519157	0.458146977142861
0.0909090881221841	0.399281839631267
0.111111100892452	0.341860684544833
0.131313144318697	0.2860151353111
0.151515157088966	0.231805451490873
0.171717169859234	0.179240071178037
0.191919182629502	0.12829069427534
0.212121226055747	0.0789037695196575
0.232323238826015	0.0310091199373481
0.252525251596283	-0.0154736518442101
0.272727264366552	-0.0606304313007759
0.292929307792797	-0.104549139135201
0.313131320563065	-0.147317203716803
0.333333333333333	-0.189019711949574
0.353535346103602	-0.229738026315555
0.373737389529847	-0.26954871924919
0.393939402300115	-0.308522678028269
0.414141415070383	-0.346724292058274
0.434343427840651	-0.384210587433705
0.454545471266896	-0.421030255133974
0.474747484037165	-0.457222414446309
0.494949496807433	-0.492815023900322
0.515151509577701	-0.527822772988552
0.535353553003946	-0.56224422846765
0.555555565774215	-0.596058018290649
0.575757578544483	-0.629217616049869
0.595959591314751	-0.661644357331796
0.616161634740996	-0.693218004094443
0.636363647511264	-0.723764230724503
0.656565660281532	-0.753038398945981
0.676767673051801	-0.780705386396409
0.696969716478046	-0.806316631369704
0.717171729248314	-0.829288576501948
0.737373742018582	-0.848892393100338
0.757575754788851	-0.864272766724936
0.777777798215096	-0.874518465670683
0.797979810985364	-0.878796750506295
0.818181823755632	-0.876526098897372
0.8383838365259		-0.867514202427188
0.858585849296169	-0.8519841287833
0.878787892722414	-0.830476839514201
0.898989905492682	-0.80369355686553
0.91919191826295	-0.772355225601134
0.939393931033218	-0.737116612985974
0.959595974459464	-0.698532258905265
0.979797987229732	-0.657055242644226
1					-0.613051372494171
